price_date,open,high,low,close,adj_close,volume
2023-07-27,325.1199951171875,325.3500061035156,309.8399963378906,311.7099914550781,308.9964904785156,64229200
2023-07-28,316.8800048828125,326.20001220703125,314.25,325.4800109863281,322.64666748046875,39220300
2023-07-31,323.69000244140625,325.6600036621094,317.5899963378906,318.6000061035156,315.8265075683594,25799600
2023-08-01,317.5400085449219,324.1400146484375,314.6600036621094,322.7099914550781,319.9007568359375,22817900
2023-08-02,318.0,318.3900146484375,310.6499938964844,314.30999755859375,311.5738830566406,20461100
2023-08-03,309.92999267578125,315.95001220703125,309.92999267578125,313.19000244140625,310.463623046875,15180200
2023-08-04,314.9599914550781,318.4100036621094,310.20001220703125,310.7300109863281,308.02508544921875,17612800
2023-08-07,313.2300109863281,317.07000732421875,310.4599914550781,316.55999755859375,313.8043518066406,16236500
2023-08-08,314.3999938964844,317.8900146484375,310.1099853515625,312.6400146484375,309.9184265136719,15183500
2023-08-09,312.8800048828125,313.6300048828125,302.8500061035156,305.2099914550781,302.55303955078125,19955800
2023-08-10,307.94000244140625,312.3399963378906,303.8699951171875,305.739990234375,303.0784912109375,14358900
2023-08-11,302.57000732421875,304.7200012207031,300.3599853515625,301.6400146484375,299.0141906738281,14046300
2023-08-14,300.9800109863281,306.2099914550781,298.25,306.19000244140625,303.52459716796875,15641900
2023-08-15,306.1400146484375,307.2300109863281,300.0299987792969,301.95001220703125,299.32147216796875,11623600
2023-08-16,300.20001220703125,301.0799865722656,294.2799987792969,294.2900085449219,291.7281799316406,18547700
2023-08-17,293.04998779296875,296.04998779296875,284.95001220703125,285.0899963378906,282.6082458496094,23950100
2023-08-18,279.0299987792969,285.69000244140625,274.3800048828125,283.25,280.7843017578125,35347900
2023-08-21,283.45001220703125,290.5,281.8500061035156,289.8999938964844,287.3763732910156,20181500
2023-08-22,292.54998779296875,292.8999938964844,286.75,287.6000061035156,285.0964050292969,12980200
2023-08-23,288.5,297.3999938964844,287.6700134277344,294.239990234375,291.6785583496094,18287000
2023-08-24,298.5,299.4599914550781,286.6400146484375,286.75,284.2538146972656,18360900
2023-08-25,286.1300048828125,288.3900146484375,276.0299987792969,285.5,283.0146789550781,23701400
2023-08-28,288.0,291.45001220703125,285.79998779296875,290.260009765625,287.7333068847656,14239300
2023-08-29,288.5799865722656,299.1499938964844,288.17999267578125,297.989990234375,295.3959655761719,20844500
2023-08-30,297.1700134277344,298.2900085449219,293.42999267578125,295.1000061035156,292.53106689453125,17717000
2023-08-31,295.79998779296875,301.1000061035156,295.6600036621094,295.8900146484375,293.3142395019531,17229900
2023-09-01,299.3699951171875,301.739990234375,294.4700012207031,296.3800048828125,293.79998779296875,12842300
2023-09-05,297.0199890136719,301.3900146484375,295.510009765625,300.1499938964844,297.53717041015625,14956000
2023-09-06,301.7099914550781,303.29998779296875,295.6600036621094,299.1700134277344,296.5657043457031,15418100
2023-09-07,298.0,307.04998779296875,292.2200012207031,298.6700134277344,296.0700378417969,33748700
2023-09-08,299.2200012207031,305.25,296.7799987792969,297.8900146484375,295.29681396484375,17548000
2023-09-11,301.4100036621094,309.0400085449219,301.2799987792969,307.55999755859375,304.88262939453125,19489300
2023-09-12,306.3299865722656,308.6600036621094,300.2300109863281,301.6600036621094,299.0340270996094,13480400
2023-09-13,302.3599853515625,307.17999267578125,301.32000732421875,305.05999755859375,302.4044494628906,13210900
2023-09-14,306.739990234375,312.8699951171875,305.0299987792969,311.7200012207031,309.0064392089844,19343100
2023-09-15,311.6099853515625,312.0,298.75,300.30999755859375,297.69580078125,28131100
2023-09-18,298.19000244140625,303.6000061035156,297.79998779296875,302.54998779296875,299.916259765625,14234200
2023-09-19,302.4800109863281,306.1700134277344,299.80999755859375,305.07000732421875,302.4143371582031,15924400
2023-09-20,305.04998779296875,308.05999755859375,299.42999267578125,299.6700134277344,297.0613098144531,19379500
2023-09-21,295.70001220703125,300.260009765625,293.2699890136719,295.7300109863281,293.1556396484375,21319600
2023-09-22,299.29998779296875,305.3800048828125,298.2699890136719,299.0799865722656,296.4764404296875,25369600
2023-09-25,295.6400146484375,300.95001220703125,293.70001220703125,300.8299865722656,298.211181640625,18987000
2023-09-26,297.6600036621094,300.29998779296875,296.010009765625,298.9599914550781,296.35748291015625,19417200
2023-09-27,300.45001220703125,301.29998779296875,286.7900085449219,297.739990234375,295.1480712890625,36429800
2023-09-28,298.94000244140625,306.3299865722656,296.70001220703125,303.9599914550781,301.31396484375,22167100
2023-09-29,307.3800048828125,310.6400146484375,299.3599853515625,300.2099914550781,297.5965881347656,25373700
2023-10-02,302.739990234375,307.17999267578125,301.6300048828125,306.82000732421875,304.1490783691406,16265600
2023-10-03,304.260009765625,306.7699890136719,299.6400146484375,300.94000244140625,298.3202819824219,17362300
2023-10-04,298.7300109863281,306.8999938964844,298.5,305.5799865722656,302.91986083984375,16880500
2023-10-05,304.6300048828125,306.2099914550781,299.5,304.7900085449219,302.13677978515625,19130000
2023-10-06,301.44000244140625,316.30999755859375,300.9100036621094,315.42999267578125,312.68414306640625,21803900
2023-10-09,312.5,320.3299865722656,311.82000732421875,318.3599853515625,315.5886535644531,22503700
2023-10-10,319.1199951171875,324.6600036621094,318.1600036621094,321.8399963378906,319.038330078125,19038000
2023-10-11,323.010009765625,328.8399963378906,322.95001220703125,327.82000732421875,324.9662780761719,22036300
2023-10-12,328.0,330.5400085449219,322.69000244140625,324.1600036621094,321.3381042480469,20530500
2023-10-13,323.5299987792969,325.04998779296875,312.3699951171875,314.69000244140625,311.9505920410156,21341000
2023-10-16,318.6400146484375,321.82000732421875,315.5199890136719,321.1499938964844,318.35430908203125,16536100
2023-10-17,318.17999267578125,324.3999938964844,317.29998779296875,324.0,321.1795349121094,16387800
2023-10-18,321.3900146484375,325.94000244140625,315.55999755859375,316.9700012207031,314.21075439453125,16851000
2023-10-19,319.8800048828125,321.8900146484375,311.75,312.80999755859375,310.08697509765625,18709200
2023-10-20,314.1400146484375,315.29998779296875,306.4700012207031,308.6499938964844,305.963134765625,22312300
2023-10-23,309.5,317.3599853515625,307.260009765625,314.010009765625,311.27655029296875,17796800
2023-10-24,316.7799987792969,318.3500061035156,310.6300048828125,312.54998779296875,309.8292236328125,19525500
2023-10-25,310.0,310.8800048828125,298.8399963378906,299.5299987792969,296.92254638671875,42192500
2023-10-26,295.0,295.0,279.3999938964844,288.3500061035156,285.8398742675781,66684100
2023-10-27,294.4800109863281,299.30999755859375,292.9700012207031,296.7300109863281,294.1470031738281,29596300
2023-10-30,299.0899963378906,309.3999938964844,299.04998779296875,302.6600036621094,300.0253601074219,28435100
2023-10-31,303.30999755859375,303.67999267578125,296.8599853515625,301.2699890136719,298.6474304199219,19434200
2023-11-01,301.8500061035156,312.739990234375,301.8500061035156,311.8500061035156,309.13531494140625,20434600
2023-11-02,317.29998779296875,318.82000732421875,308.3299865722656,310.8699951171875,308.163818359375,21631800
2023-11-03,312.54998779296875,315.54998779296875,311.0199890136719,314.6000061035156,311.86138916015625,16764300
2023-11-06,315.9800109863281,318.3299865722656,314.45001220703125,315.79998779296875,313.0509033203125,12887700
2023-11-07,317.05999755859375,321.0,315.1199951171875,318.82000732421875,316.0446472167969,14055600
2023-11-08,318.1400146484375,321.3299865722656,314.8800048828125,319.7799987792969,316.9963073730469,13609700
2023-11-09,319.4200134277344,324.17999267578125,318.79998779296875,320.54998779296875,317.7595520019531,16103100
2023-11-10,319.94000244140625,329.1000061035156,319.4599914550781,328.7699890136719,325.90802001953125,19096200
2023-11-13,326.20001220703125,332.3299865722656,325.70001220703125,329.19000244140625,326.3243713378906,16908900
2023-11-14,334.5400085449219,338.1000061035156,333.3299865722656,336.30999755859375,333.3824157714844,17179400
2023-11-15,337.92999267578125,338.3999938964844,330.0199890136719,332.7099914550781,329.813720703125,14531200
2023-11-16,329.3699951171875,334.5799865722656,326.3800048828125,334.19000244140625,331.28082275390625,18932600
2023-11-17,330.260009765625,335.5,329.3500061035156,335.0400085449219,332.12347412109375,14494400
2023-11-20,334.8900146484375,341.8699951171875,334.19000244140625,339.9700012207031,337.010498046875,16960500
2023-11-21,338.3299865722656,339.8999938964844,335.8999938964844,336.9800109863281,334.0465393066406,12027900
2023-11-22,339.2099914550781,342.9200134277344,338.5799865722656,341.489990234375,338.51727294921875,10702700
2023-11-24,340.1300048828125,341.8599853515625,336.7699890136719,338.2300109863281,335.2856750488281,5467500
2023-11-27,336.17999267578125,339.8999938964844,334.20001220703125,334.70001220703125,331.786376953125,15684500
2023-11-28,333.3999938964844,339.3800048828125,333.3999938964844,338.989990234375,336.03900146484375,12637200
2023-11-29,339.69000244140625,339.8999938964844,330.7799987792969,332.20001220703125,329.30816650390625,16024500
2023-11-30,331.8900146484375,333.5,322.3999938964844,327.1499938964844,324.30218505859375,23146400
2023-12-01,325.4800109863281,326.8599853515625,320.760009765625,324.82000732421875,321.992431640625,15276400
2023-12-04,317.2900085449219,320.8599853515625,313.6600036621094,320.0199890136719,317.2341613769531,19037100
2023-12-05,318.9800109863281,321.8800048828125,315.3900146484375,318.2900085449219,315.519287109375,16952100
2023-12-06,321.92999267578125,322.25,317.0400085449219,317.45001220703125,314.68658447265625,11294300
2023-12-07,317.7699890136719,328.239990234375,317.7699890136719,326.5899963378906,323.7469787597656,15905100
2023-12-08,323.0899963378906,333.1700134277344,323.0,332.75,329.8533935546875,14087400
2023-12-11,329.3999938964844,329.8900146484375,320.0,325.2799987792969,322.44842529296875,25802500
2023-12-12,324.6000061035156,334.4700012207031,324.55999755859375,334.2200012207031,331.31060791015625,18485500
2023-12-13,333.92999267578125,338.3699951171875,332.6400146484375,334.739990234375,331.8260192871094,16353300
2023-12-14,333.8500061035156,334.70001220703125,328.6400146484375,333.1700134277344,330.2697448730469,19607300
2023-12-15,331.989990234375,338.6600036621094,331.2200012207031,334.9200134277344,332.0044860839844,31776900
2023-12-18,337.4800109863281,347.55999755859375,337.0199890136719,344.6199951171875,341.62005615234375,18993900
2023-12-19,345.5799865722656,353.6000061035156,345.1199951171875,350.3599853515625,347.31005859375,17729400
2023-12-20,348.6499938964844,354.9599914550781,347.7900085449219,349.2799987792969,346.2394714355469,16369900
2023-12-21,352.9800109863281,356.4100036621094,349.2099914550781,354.0899963378906,351.007568359375,15289600
2023-12-22,355.5799865722656,357.20001220703125,351.2200012207031,353.3900146484375,350.313720703125,11772800
2023-12-26,354.989990234375,356.9800109863281,353.45001220703125,354.8299865722656,351.7411804199219,9898600
2023-12-27,356.07000732421875,359.0,355.30999755859375,357.8299865722656,354.7150573730469,13207900
2023-12-28,359.70001220703125,361.8999938964844,357.80999755859375,358.32000732421875,355.2007751464844,11798800
2023-12-29,358.989990234375,360.0,351.82000732421875,353.9599914550781,350.8787536621094,14987100
2024-01-02,351.32000732421875,353.1600036621094,340.010009765625,346.2900085449219,343.2755126953125,19042200
2024-01-03,344.9800109863281,347.95001220703125,343.17999267578125,344.4700012207031,341.4713439941406,15451100
2024-01-04,344.5,348.1499938964844,343.3999938964844,347.1199951171875,344.0982666015625,12099900
2024-01-05,346.989990234375,353.5,346.260009765625,351.95001220703125,348.8862609863281,13920700
2024-01-08,354.70001220703125,358.9800109863281,352.04998779296875,358.6600036621094,355.537841796875,13890200
2024-01-09,356.3999938964844,360.6400146484375,355.3599853515625,357.42999267578125,354.3185119628906,13463900
2024-01-10,360.1700134277344,372.94000244140625,359.0799865722656,370.4700012207031,367.2449645996094,22117200
2024-01-11,372.1300048828125,372.7799987792969,362.92999267578125,369.6700134277344,366.4519958496094,17205400
2024-01-12,370.1600036621094,377.05999755859375,369.5400085449219,374.489990234375,371.23004150390625,19310000
2024-01-16,373.6499938964844,375.6099853515625,367.2300109863281,367.4599914550781,364.2612609863281,15306900
2024-01-17,366.29998779296875,368.5400085449219,358.6099853515625,368.3699951171875,365.1632995605469,12724800
2024-01-18,371.489990234375,376.8500061035156,370.95001220703125,376.1300048828125,372.85577392578125,16354300
2024-01-19,379.0,384.3599853515625,377.9700012207031,383.45001220703125,380.1119689941406,21670800
2024-01-22,387.95001220703125,390.3500061035156,381.1600036621094,381.7799987792969,378.4565734863281,17680500
2024-01-23,384.6199951171875,388.3800048828125,382.0799865722656,385.20001220703125,381.8467712402344,15506100
2024-01-24,390.0,396.1499938964844,387.80999755859375,390.70001220703125,387.29888916015625,15698500
2024-01-25,390.1700134277344,395.489990234375,385.6600036621094,393.17999267578125,389.7573547363281,15091100
2024-01-26,394.3500061035156,396.7900085449219,391.5899963378906,394.1400146484375,390.708984375,13163700
2024-01-29,394.989990234375,402.92999267578125,393.1000061035156,401.0199890136719,397.5290222167969,18742400
2024-01-30,403.5899963378906,406.3599853515625,399.57000732421875,400.05999755859375,396.577392578125,18614700
2024-01-31,389.0,398.0,387.1000061035156,390.1400146484375,386.7438049316406,20180800
2024-02-01,393.94000244140625,400.5,393.04998779296875,394.7799987792969,391.3433837890625,29727100
2024-02-02,459.6000061035156,485.9599914550781,453.010009765625,474.989990234375,470.85516357421875,84707600
2024-02-05,469.8800048828125,471.8999938964844,459.2200012207031,459.4100036621094,455.4107971191406,40832400
2024-02-06,464.0,467.1199951171875,453.0,454.7200012207031,450.76165771484375,21655200
